letter_id,place_id,place,gnd,geonames
5643,2755,"Harburg, Elbe",https://d-nb.info/gnd/4094727-0,https://www.geonames.org/2910685
5644,2,Göttingen,https://d-nb.info/gnd/4021477-1,https://www.geonames.org/2918632
5645,13,Dresden,https://d-nb.info/gnd/37172-5,https://www.geonames.org/2935022
5645,173,Hannover,https://d-nb.info/gnd/4023349-2,https://www.geonames.org/2910831
5645,2755,"Harburg, Elbe",https://d-nb.info/gnd/4094727-0,https://www.geonames.org/2910685
5647,13,Dresden,https://d-nb.info/gnd/37172-5,https://www.geonames.org/2935022
5647,173,Hannover,https://d-nb.info/gnd/4023349-2,https://www.geonames.org/2910831
5647,2755,"Harburg, Elbe",https://d-nb.info/gnd/4094727-0,https://www.geonames.org/2910685
5648,5268,Dünkirchen,https://d-nb.info/gnd/4013217-1,
5648,2,Göttingen,https://d-nb.info/gnd/4021477-1,https://www.geonames.org/2918632
5648,6558,Lüchow (Wendland),https://d-nb.info/gnd/4036491-4,
5649,6558,Lüchow (Wendland),https://d-nb.info/gnd/4036491-4,
5650,12320,Döhren (Hannover),https://d-nb.info/gnd/7519789-3,
5650,13,Dresden,https://d-nb.info/gnd/37172-5,https://www.geonames.org/2935022
5650,98,Hamburg,https://d-nb.info/gnd/4023118-5,https://www.geonames.org/2911298
5650,173,Hannover,https://d-nb.info/gnd/4023349-2,https://www.geonames.org/2910831
5650,2755,"Harburg, Elbe",https://d-nb.info/gnd/4094727-0,https://www.geonames.org/2910685
5650,6558,Lüchow (Wendland),https://d-nb.info/gnd/4036491-4,
5650,12360,Zellerfeld,https://d-nb.info/gnd/4079481-7,
5651,1378,Amsterdam,https://d-nb.info/gnd/4001783-7,https://www.geonames.org/2759794
5651,60,Braunschweig,https://d-nb.info/gnd/42808-5,https://www.geonames.org/2945024
5651,12320,Döhren (Hannover),https://d-nb.info/gnd/7519789-3,
5651,13,Dresden,https://d-nb.info/gnd/37172-5,https://www.geonames.org/2935022
5651,22,Leipzig,https://d-nb.info/gnd/4035206-7,https://www.geonames.org/2879139
5652,13,Dresden,https://d-nb.info/gnd/37172-5,https://www.geonames.org/2935022
5652,2,Göttingen,https://d-nb.info/gnd/4021477-1,https://www.geonames.org/2918632
5652,3459,Ilfeld,https://d-nb.info/gnd/4026542-0,
5652,5125,Lüneburg,https://d-nb.info/gnd/4036512-8,
5655,173,Hannover,https://d-nb.info/gnd/4023349-2,https://www.geonames.org/2910831
5655,2807,Moringen,https://d-nb.info/gnd/4040265-4,
5656,2,Göttingen,https://d-nb.info/gnd/4021477-1,https://www.geonames.org/2918632
5656,2755,"Harburg, Elbe",https://d-nb.info/gnd/4094727-0,https://www.geonames.org/2910685
5656,2718,Osnabrück,https://d-nb.info/gnd/4043974-4,
5657,13,Dresden,https://d-nb.info/gnd/37172-5,https://www.geonames.org/2935022
5657,14,Gotha,https://d-nb.info/gnd/4021652-4,https://www.geonames.org/2918752
5657,2,Göttingen,https://d-nb.info/gnd/4021477-1,https://www.geonames.org/2918632
5657,1517,Kassel,https://d-nb.info/gnd/4029869-3,
5657,2807,Moringen,https://d-nb.info/gnd/4040265-4,
5657,58,Weimar,https://d-nb.info/gnd/4065105-8,https://www.geonames.org/2812482
5657,2274,Zerbst/Anhalt,https://d-nb.info/gnd/4067663-8,
5658,60,Braunschweig,https://d-nb.info/gnd/42808-5,https://www.geonames.org/2945024
5658,13,Dresden,https://d-nb.info/gnd/37172-5,https://www.geonames.org/2935022
5658,14,Gotha,https://d-nb.info/gnd/4021652-4,https://www.geonames.org/2918752
5658,2,Göttingen,https://d-nb.info/gnd/4021477-1,https://www.geonames.org/2918632
5658,22,Leipzig,https://d-nb.info/gnd/4035206-7,https://www.geonames.org/2879139
5658,292,London,https://d-nb.info/gnd/4074335-4,
5658,2807,Moringen,https://d-nb.info/gnd/4040265-4,
5658,58,Weimar,https://d-nb.info/gnd/4065105-8,https://www.geonames.org/2812482
5658,2274,Zerbst/Anhalt,https://d-nb.info/gnd/4067663-8,
5659,173,Hannover,https://d-nb.info/gnd/4023349-2,https://www.geonames.org/2910831
5659,2807,Moringen,https://d-nb.info/gnd/4040265-4,
5659,5285,Pattensen,https://d-nb.info/gnd/4044928-2,
5660,173,Hannover,https://d-nb.info/gnd/4023349-2,https://www.geonames.org/2910831
5660,2755,"Harburg, Elbe",https://d-nb.info/gnd/4094727-0,https://www.geonames.org/2910685
5660,22,Leipzig,https://d-nb.info/gnd/4035206-7,https://www.geonames.org/2879139
5660,292,London,https://d-nb.info/gnd/4074335-4,
5660,2807,Moringen,https://d-nb.info/gnd/4040265-4,
5661,173,Hannover,https://d-nb.info/gnd/4023349-2,https://www.geonames.org/2910831
5661,5280,Nienburg / Weser,https://d-nb.info/gnd/4042268-9,
5665,60,Braunschweig,https://d-nb.info/gnd/42808-5,https://www.geonames.org/2945024
5666,60,Braunschweig,https://d-nb.info/gnd/42808-5,https://www.geonames.org/2945024
5666,13,Dresden,https://d-nb.info/gnd/37172-5,https://www.geonames.org/2935022
5666,5238,Stolzenau,https://d-nb.info/gnd/4227295-6,
5668,60,Braunschweig,https://d-nb.info/gnd/42808-5,https://www.geonames.org/2945024
5669,60,Braunschweig,https://d-nb.info/gnd/42808-5,https://www.geonames.org/2945024
5669,13,Dresden,https://d-nb.info/gnd/37172-5,https://www.geonames.org/2935022
5669,173,Hannover,https://d-nb.info/gnd/4023349-2,https://www.geonames.org/2910831
5669,2755,"Harburg, Elbe",https://d-nb.info/gnd/4094727-0,https://www.geonames.org/2910685
5669,2807,Moringen,https://d-nb.info/gnd/4040265-4,
5669,5238,Stolzenau,https://d-nb.info/gnd/4227295-6,
5670,13,Dresden,https://d-nb.info/gnd/37172-5,https://www.geonames.org/2935022
5672,60,Braunschweig,https://d-nb.info/gnd/42808-5,https://www.geonames.org/2945024
5672,2755,"Harburg, Elbe",https://d-nb.info/gnd/4094727-0,https://www.geonames.org/2910685
5672,988,Mannheim,https://d-nb.info/gnd/4037372-1,
5672,2807,Moringen,https://d-nb.info/gnd/4040265-4,
5673,13,Dresden,https://d-nb.info/gnd/37172-5,https://www.geonames.org/2935022
5673,2,Göttingen,https://d-nb.info/gnd/4021477-1,https://www.geonames.org/2918632
5673,2807,Moringen,https://d-nb.info/gnd/4040265-4,
5675,2,Göttingen,https://d-nb.info/gnd/4021477-1,https://www.geonames.org/2918632
5675,173,Hannover,https://d-nb.info/gnd/4023349-2,https://www.geonames.org/2910831
5675,12,Jena,https://d-nb.info/gnd/4028557-1,https://www.geonames.org/2895044
5677,13,Dresden,https://d-nb.info/gnd/37172-5,https://www.geonames.org/2935022
5677,2,Göttingen,https://d-nb.info/gnd/4021477-1,https://www.geonames.org/2918632
5677,173,Hannover,https://d-nb.info/gnd/4023349-2,https://www.geonames.org/2910831
5677,12,Jena,https://d-nb.info/gnd/4028557-1,https://www.geonames.org/2895044
5677,22,Leipzig,https://d-nb.info/gnd/4035206-7,https://www.geonames.org/2879139
5678,60,Braunschweig,https://d-nb.info/gnd/42808-5,https://www.geonames.org/2945024
5678,13,Dresden,https://d-nb.info/gnd/37172-5,https://www.geonames.org/2935022
5678,2,Göttingen,https://d-nb.info/gnd/4021477-1,https://www.geonames.org/2918632
5678,173,Hannover,https://d-nb.info/gnd/4023349-2,https://www.geonames.org/2910831
5678,2755,"Harburg, Elbe",https://d-nb.info/gnd/4094727-0,https://www.geonames.org/2910685
5678,4467,Helmstedt,https://d-nb.info/gnd/4024344-8,
5678,12,Jena,https://d-nb.info/gnd/4028557-1,https://www.geonames.org/2895044
5678,2807,Moringen,https://d-nb.info/gnd/4040265-4,
5678,5342,Northeim,https://d-nb.info/gnd/4042636-1,
5680,2807,Moringen,https://d-nb.info/gnd/4040265-4,
5753,4694,Baden-Baden,https://d-nb.info/gnd/4004169-4,
5777,230,Würzburg,https://d-nb.info/gnd/4067037-5,https://www.geonames.org/2805615
5785,5678,Piercefield House (Chepstow),https://d-nb.info/gnd/4090357-6,
5786,5678,Piercefield House (Chepstow),https://d-nb.info/gnd/4090357-6,
5881,60,Braunschweig,https://d-nb.info/gnd/42808-5,https://www.geonames.org/2945024
5881,4467,Helmstedt,https://d-nb.info/gnd/4024344-8,
5882,5765,Bad Gandersheim,https://d-nb.info/gnd/4019218-0,
5882,173,Hannover,https://d-nb.info/gnd/4023349-2,https://www.geonames.org/2910831
5882,2701,Wolfenbüttel,https://d-nb.info/gnd/2026423-9,
5895,2281,Dessau,https://d-nb.info/gnd/4011536-7,https://www.geonames.org/2937959
5941,15,Berlin,https://d-nb.info/gnd/2004272-3,https://www.geonames.org/2950159
5941,13,Dresden,https://d-nb.info/gnd/37172-5,https://www.geonames.org/2935022
5941,1362,Königsberg,https://d-nb.info/gnd/4031541-1,https://www.geonames.org/554234
5941,16,Wien,https://d-nb.info/gnd/4066009-6,
5942,15,Berlin,https://d-nb.info/gnd/2004272-3,https://www.geonames.org/2950159
5942,58,Weimar,https://d-nb.info/gnd/4065105-8,https://www.geonames.org/2812482
5943,4331,Bad Lauchstädt,https://d-nb.info/gnd/4034704-7,https://www.geonames.org/2953412
5943,58,Weimar,https://d-nb.info/gnd/4065105-8,https://www.geonames.org/2812482
5944,4331,Bad Lauchstädt,https://d-nb.info/gnd/4034704-7,https://www.geonames.org/2953412
5944,15,Berlin,https://d-nb.info/gnd/2004272-3,https://www.geonames.org/2950159
5944,12,Jena,https://d-nb.info/gnd/4028557-1,https://www.geonames.org/2895044
5944,58,Weimar,https://d-nb.info/gnd/4065105-8,https://www.geonames.org/2812482
5945,15,Berlin,https://d-nb.info/gnd/2004272-3,https://www.geonames.org/2950159
5945,12,Jena,https://d-nb.info/gnd/4028557-1,https://www.geonames.org/2895044
5945,58,Weimar,https://d-nb.info/gnd/4065105-8,https://www.geonames.org/2812482
5947,4331,Bad Lauchstädt,https://d-nb.info/gnd/4034704-7,https://www.geonames.org/2953412
5947,15,Berlin,https://d-nb.info/gnd/2004272-3,https://www.geonames.org/2950159
5947,13,Dresden,https://d-nb.info/gnd/37172-5,https://www.geonames.org/2935022
5947,12,Jena,https://d-nb.info/gnd/4028557-1,https://www.geonames.org/2895044
5947,58,Weimar,https://d-nb.info/gnd/4065105-8,https://www.geonames.org/2812482
6066,1378,Amsterdam,https://d-nb.info/gnd/4001783-7,https://www.geonames.org/2759794
6066,1873,Bad Pyrmont,https://d-nb.info/gnd/4047920-1,
6066,22,Leipzig,https://d-nb.info/gnd/4035206-7,https://www.geonames.org/2879139
6066,292,London,https://d-nb.info/gnd/4074335-4,
6066,4890,Lucka,https://d-nb.info/gnd/4263805-7,https://www.geonames.org/2875512
6066,5137,Rotterdam,https://d-nb.info/gnd/4050739-7,
6067,1378,Amsterdam,https://d-nb.info/gnd/4001783-7,https://www.geonames.org/2759794
6067,98,Hamburg,https://d-nb.info/gnd/4023118-5,https://www.geonames.org/2911298
6067,22,Leipzig,https://d-nb.info/gnd/4035206-7,https://www.geonames.org/2879139
6067,4890,Lucka,https://d-nb.info/gnd/4263805-7,https://www.geonames.org/2875512
6068,1378,Amsterdam,https://d-nb.info/gnd/4001783-7,https://www.geonames.org/2759794
6068,5410,Arnheim,https://d-nb.info/gnd/4002980-3,
6068,173,Hannover,https://d-nb.info/gnd/4023349-2,https://www.geonames.org/2910831
6068,22,Leipzig,https://d-nb.info/gnd/4035206-7,https://www.geonames.org/2879139
6068,5378,Naarden,https://d-nb.info/gnd/4075161-2,
6069,1378,Amsterdam,https://d-nb.info/gnd/4001783-7,https://www.geonames.org/2759794
6069,98,Hamburg,https://d-nb.info/gnd/4023118-5,https://www.geonames.org/2911298
6069,5411,Hanau,https://d-nb.info/gnd/4023201-3,
6069,173,Hannover,https://d-nb.info/gnd/4023349-2,https://www.geonames.org/2910831
6069,5378,Naarden,https://d-nb.info/gnd/4075161-2,
6069,2718,Osnabrück,https://d-nb.info/gnd/4043974-4,
6070,8647,Camburg,https://d-nb.info/gnd/4284914-7,https://www.geonames.org/2940377
6070,12,Jena,https://d-nb.info/gnd/4028557-1,https://www.geonames.org/2895044
6070,22,Leipzig,https://d-nb.info/gnd/4035206-7,https://www.geonames.org/2879139
6070,262,Naumburg (Saale),https://d-nb.info/gnd/4041445-0,
6070,241,Weißenfels,https://d-nb.info/gnd/4065247-6,https://www.geonames.org/2811899
6071,12,Jena,https://d-nb.info/gnd/4028557-1,https://www.geonames.org/2895044
6071,22,Leipzig,https://d-nb.info/gnd/4035206-7,https://www.geonames.org/2879139
6071,5412,Strelitz,https://d-nb.info/gnd/10007060-7,https://www.geonames.org/2825922
6073,15,Berlin,https://d-nb.info/gnd/2004272-3,https://www.geonames.org/2950159
6073,98,Hamburg,https://d-nb.info/gnd/4023118-5,https://www.geonames.org/2911298
6073,12,Jena,https://d-nb.info/gnd/4028557-1,https://www.geonames.org/2895044
6073,22,Leipzig,https://d-nb.info/gnd/4035206-7,https://www.geonames.org/2879139
6074,13,Dresden,https://d-nb.info/gnd/37172-5,https://www.geonames.org/2935022
6074,10079,Grimma,https://d-nb.info/gnd/4022085-0,
6074,12,Jena,https://d-nb.info/gnd/4028557-1,https://www.geonames.org/2895044
6074,22,Leipzig,https://d-nb.info/gnd/4035206-7,https://www.geonames.org/2879139
6075,1378,Amsterdam,https://d-nb.info/gnd/4001783-7,https://www.geonames.org/2759794
6075,5376,Baarn,https://d-nb.info/gnd/4258494-2,
6075,60,Braunschweig,https://d-nb.info/gnd/42808-5,https://www.geonames.org/2945024
6075,5144,Haarlem,https://d-nb.info/gnd/4022687-6,
6075,98,Hamburg,https://d-nb.info/gnd/4023118-5,https://www.geonames.org/2911298
6075,12,Jena,https://d-nb.info/gnd/4028557-1,https://www.geonames.org/2895044
6075,22,Leipzig,https://d-nb.info/gnd/4035206-7,https://www.geonames.org/2879139
6075,5378,Naarden,https://d-nb.info/gnd/4075161-2,
6075,2718,Osnabrück,https://d-nb.info/gnd/4043974-4,
6075,5377,Utrecht,https://d-nb.info/gnd/4062222-8,
6076,1378,Amsterdam,https://d-nb.info/gnd/4001783-7,https://www.geonames.org/2759794
6076,12,Jena,https://d-nb.info/gnd/4028557-1,https://www.geonames.org/2895044
6076,22,Leipzig,https://d-nb.info/gnd/4035206-7,https://www.geonames.org/2879139
6077,2,Göttingen,https://d-nb.info/gnd/4021477-1,https://www.geonames.org/2918632
6077,12,Jena,https://d-nb.info/gnd/4028557-1,https://www.geonames.org/2895044
6077,22,Leipzig,https://d-nb.info/gnd/4035206-7,https://www.geonames.org/2879139
6077,5417,"Steinau, Oder",https://d-nb.info/gnd/2084741-5,
6078,15,Berlin,https://d-nb.info/gnd/2004272-3,https://www.geonames.org/2950159
6078,12,Jena,https://d-nb.info/gnd/4028557-1,https://www.geonames.org/2895044
6078,22,Leipzig,https://d-nb.info/gnd/4035206-7,https://www.geonames.org/2879139
6079,12,Jena,https://d-nb.info/gnd/4028557-1,https://www.geonames.org/2895044
6079,58,Weimar,https://d-nb.info/gnd/4065105-8,https://www.geonames.org/2812482
6080,1378,Amsterdam,https://d-nb.info/gnd/4001783-7,https://www.geonames.org/2759794
6080,13,Dresden,https://d-nb.info/gnd/37172-5,https://www.geonames.org/2935022
6080,22,Leipzig,https://d-nb.info/gnd/4035206-7,https://www.geonames.org/2879139
6082,12,Jena,https://d-nb.info/gnd/4028557-1,https://www.geonames.org/2895044
6083,5422,Bad Arolsen,https://d-nb.info/gnd/4003019-2,
6083,60,Braunschweig,https://d-nb.info/gnd/42808-5,https://www.geonames.org/2945024
6083,12,Jena,https://d-nb.info/gnd/4028557-1,https://www.geonames.org/2895044
6083,22,Leipzig,https://d-nb.info/gnd/4035206-7,https://www.geonames.org/2879139
6085,1378,Amsterdam,https://d-nb.info/gnd/4001783-7,https://www.geonames.org/2759794
6085,5144,Haarlem,https://d-nb.info/gnd/4022687-6,
6085,22,Leipzig,https://d-nb.info/gnd/4035206-7,https://www.geonames.org/2879139
6085,5137,Rotterdam,https://d-nb.info/gnd/4050739-7,
6090,98,Hamburg,https://d-nb.info/gnd/4023118-5,https://www.geonames.org/2911298
6090,12,Jena,https://d-nb.info/gnd/4028557-1,https://www.geonames.org/2895044
6090,292,London,https://d-nb.info/gnd/4074335-4,
6090,2528,Riga,https://d-nb.info/gnd/4050042-1,https://www.geonames.org/456172
6090,411,Rudolstadt,https://d-nb.info/gnd/4105066-6,https://www.geonames.org/2843355
6133,15,Berlin,https://d-nb.info/gnd/2004272-3,https://www.geonames.org/2950159
6133,12,Jena,https://d-nb.info/gnd/4028557-1,https://www.geonames.org/2895044
6133,22,Leipzig,https://d-nb.info/gnd/4035206-7,https://www.geonames.org/2879139
6998,13,Dresden,https://d-nb.info/gnd/37172-5,https://www.geonames.org/2935022
6998,12,Jena,https://d-nb.info/gnd/4028557-1,https://www.geonames.org/2895044
6998,22,Leipzig,https://d-nb.info/gnd/4035206-7,https://www.geonames.org/2879139
7088,5776,Gera,https://d-nb.info/gnd/4020295-1,https://www.geonames.org/2921232
7088,5779,Görlitz,https://d-nb.info/gnd/4021441-2,https://www.geonames.org/2918987
7088,12,Jena,https://d-nb.info/gnd/4028557-1,https://www.geonames.org/2895044
7128,1378,Amsterdam,https://d-nb.info/gnd/4001783-7,https://www.geonames.org/2759794
7128,15,Berlin,https://d-nb.info/gnd/2004272-3,https://www.geonames.org/2950159
7128,60,Braunschweig,https://d-nb.info/gnd/42808-5,https://www.geonames.org/2945024
7128,1738,Leiden,https://d-nb.info/gnd/4074118-7,
7151,13,Dresden,https://d-nb.info/gnd/37172-5,https://www.geonames.org/2935022
7165,1868,Altona,https://d-nb.info/gnd/2048384-3,https://www.geonames.org/2911296
7165,1378,Amsterdam,https://d-nb.info/gnd/4001783-7,https://www.geonames.org/2759794
7165,2,Göttingen,https://d-nb.info/gnd/4021477-1,https://www.geonames.org/2918632
7165,229,Halle (Saale),https://d-nb.info/gnd/4023025-9,https://www.geonames.org/2911522
7165,173,Hannover,https://d-nb.info/gnd/4023349-2,https://www.geonames.org/2910831
7165,2755,"Harburg, Elbe",https://d-nb.info/gnd/4094727-0,https://www.geonames.org/2910685
7165,5253,Hildesheim,https://d-nb.info/gnd/4024881-1,
7165,22,Leipzig,https://d-nb.info/gnd/4035206-7,https://www.geonames.org/2879139
7165,2242,Stralsund,https://d-nb.info/gnd/4057860-4,https://www.geonames.org/2826287
7166,1378,Amsterdam,https://d-nb.info/gnd/4001783-7,https://www.geonames.org/2759794
7166,4250,Celle,https://d-nb.info/gnd/4009657-9,
7166,173,Hannover,https://d-nb.info/gnd/4023349-2,https://www.geonames.org/2910831
7310,15,Berlin,https://d-nb.info/gnd/2004272-3,https://www.geonames.org/2950159
7310,12,Jena,https://d-nb.info/gnd/4028557-1,https://www.geonames.org/2895044
7310,22,Leipzig,https://d-nb.info/gnd/4035206-7,https://www.geonames.org/2879139
7311,1018,Breslau,https://d-nb.info/gnd/2005949-8,https://www.geonames.org/3081368
7311,12,Jena,https://d-nb.info/gnd/4028557-1,https://www.geonames.org/2895044
7311,5537,Liegnitz,https://d-nb.info/gnd/4035683-8,
7313,15,Berlin,https://d-nb.info/gnd/2004272-3,https://www.geonames.org/2950159
7313,12,Jena,https://d-nb.info/gnd/4028557-1,https://www.geonames.org/2895044
7432,1873,Bad Pyrmont,https://d-nb.info/gnd/4047920-1,
7432,15,Berlin,https://d-nb.info/gnd/2004272-3,https://www.geonames.org/2950159
7432,13,Dresden,https://d-nb.info/gnd/37172-5,https://www.geonames.org/2935022
7432,12,Jena,https://d-nb.info/gnd/4028557-1,https://www.geonames.org/2895044
7432,22,Leipzig,https://d-nb.info/gnd/4035206-7,https://www.geonames.org/2879139
7432,58,Weimar,https://d-nb.info/gnd/4065105-8,https://www.geonames.org/2812482
7433,15,Berlin,https://d-nb.info/gnd/2004272-3,https://www.geonames.org/2950159
7433,13,Dresden,https://d-nb.info/gnd/37172-5,https://www.geonames.org/2935022
7433,12,Jena,https://d-nb.info/gnd/4028557-1,https://www.geonames.org/2895044
7433,22,Leipzig,https://d-nb.info/gnd/4035206-7,https://www.geonames.org/2879139
7455,15,Berlin,https://d-nb.info/gnd/2004272-3,https://www.geonames.org/2950159
7455,12,Jena,https://d-nb.info/gnd/4028557-1,https://www.geonames.org/2895044
7456,15,Berlin,https://d-nb.info/gnd/2004272-3,https://www.geonames.org/2950159
7456,12,Jena,https://d-nb.info/gnd/4028557-1,https://www.geonames.org/2895044
7457,12,Jena,https://d-nb.info/gnd/4028557-1,https://www.geonames.org/2895044
7457,58,Weimar,https://d-nb.info/gnd/4065105-8,https://www.geonames.org/2812482
7459,12,Jena,https://d-nb.info/gnd/4028557-1,https://www.geonames.org/2895044
7514,15,Berlin,https://d-nb.info/gnd/2004272-3,https://www.geonames.org/2950159
7514,219,Nennhausen,https://d-nb.info/gnd/4393249-6,https://www.geonames.org/2866523
7515,15,Berlin,https://d-nb.info/gnd/2004272-3,https://www.geonames.org/2950159
7515,219,Nennhausen,https://d-nb.info/gnd/4393249-6,https://www.geonames.org/2866523
7518,15,Berlin,https://d-nb.info/gnd/2004272-3,https://www.geonames.org/2950159
7518,5899,Dyrotz,https://d-nb.info/gnd/5107779-6,
7518,219,Nennhausen,https://d-nb.info/gnd/4393249-6,https://www.geonames.org/2866523
7518,1745,Rathenow,https://d-nb.info/gnd/4104905-6,https://www.geonames.org/2850213
7518,5900,Wustermark,https://d-nb.info/gnd/4374548-9,
7531,173,Hannover,https://d-nb.info/gnd/4023349-2,https://www.geonames.org/2910831
7531,292,London,https://d-nb.info/gnd/4074335-4,
7532,2,Göttingen,https://d-nb.info/gnd/4021477-1,https://www.geonames.org/2918632
7532,173,Hannover,https://d-nb.info/gnd/4023349-2,https://www.geonames.org/2910831
7532,3530,Oxford,https://d-nb.info/gnd/4044234-2,
7533,15,Berlin,https://d-nb.info/gnd/2004272-3,https://www.geonames.org/2950159
7594,15,Berlin,https://d-nb.info/gnd/2004272-3,https://www.geonames.org/2950159
7594,12,Jena,https://d-nb.info/gnd/4028557-1,https://www.geonames.org/2895044
7595,15,Berlin,https://d-nb.info/gnd/2004272-3,https://www.geonames.org/2950159
7595,13,Dresden,https://d-nb.info/gnd/37172-5,https://www.geonames.org/2935022
7595,12,Jena,https://d-nb.info/gnd/4028557-1,https://www.geonames.org/2895044
7595,171,Paris,https://d-nb.info/gnd/4044660-8,https://www.geonames.org/2988507
7595,58,Weimar,https://d-nb.info/gnd/4065105-8,https://www.geonames.org/2812482
7599,259,Bad Bocklet,https://d-nb.info/gnd/4087853-3,https://www.geonames.org/2953540
7599,236,Bamberg,https://d-nb.info/gnd/2005630-8,https://www.geonames.org/2952984
7599,15,Berlin,https://d-nb.info/gnd/2004272-3,https://www.geonames.org/2950159
7599,60,Braunschweig,https://d-nb.info/gnd/42808-5,https://www.geonames.org/2945024
7599,13,Dresden,https://d-nb.info/gnd/37172-5,https://www.geonames.org/2935022
7599,12,Jena,https://d-nb.info/gnd/4028557-1,https://www.geonames.org/2895044
7600,15,Berlin,https://d-nb.info/gnd/2004272-3,https://www.geonames.org/2950159
7600,13,Dresden,https://d-nb.info/gnd/37172-5,https://www.geonames.org/2935022
7600,22,Leipzig,https://d-nb.info/gnd/4035206-7,https://www.geonames.org/2879139
7600,171,Paris,https://d-nb.info/gnd/4044660-8,https://www.geonames.org/2988507
7600,58,Weimar,https://d-nb.info/gnd/4065105-8,https://www.geonames.org/2812482
7618,1378,Amsterdam,https://d-nb.info/gnd/4001783-7,https://www.geonames.org/2759794
7618,14,Gotha,https://d-nb.info/gnd/4021652-4,https://www.geonames.org/2918752
7618,22,Leipzig,https://d-nb.info/gnd/4035206-7,https://www.geonames.org/2879139
7618,4890,Lucka,https://d-nb.info/gnd/4263805-7,https://www.geonames.org/2875512
7619,12,Jena,https://d-nb.info/gnd/4028557-1,https://www.geonames.org/2895044
7619,22,Leipzig,https://d-nb.info/gnd/4035206-7,https://www.geonames.org/2879139
7620,12,Jena,https://d-nb.info/gnd/4028557-1,https://www.geonames.org/2895044
7620,22,Leipzig,https://d-nb.info/gnd/4035206-7,https://www.geonames.org/2879139
7644,15,Berlin,https://d-nb.info/gnd/2004272-3,https://www.geonames.org/2950159
7644,13,Dresden,https://d-nb.info/gnd/37172-5,https://www.geonames.org/2935022
7644,2776,Giebichenstein,https://d-nb.info/gnd/5026901-X,https://www.geonames.org/2920649
7644,14,Gotha,https://d-nb.info/gnd/4021652-4,https://www.geonames.org/2918752
7644,2,Göttingen,https://d-nb.info/gnd/4021477-1,https://www.geonames.org/2918632
7644,229,Halle (Saale),https://d-nb.info/gnd/4023025-9,https://www.geonames.org/2911522
7644,173,Hannover,https://d-nb.info/gnd/4023349-2,https://www.geonames.org/2910831
7644,12,Jena,https://d-nb.info/gnd/4028557-1,https://www.geonames.org/2895044
7664,12,Jena,https://d-nb.info/gnd/4028557-1,https://www.geonames.org/2895044
7664,22,Leipzig,https://d-nb.info/gnd/4035206-7,https://www.geonames.org/2879139
7729,15,Berlin,https://d-nb.info/gnd/2004272-3,https://www.geonames.org/2950159
7729,229,Halle (Saale),https://d-nb.info/gnd/4023025-9,https://www.geonames.org/2911522
7729,12,Jena,https://d-nb.info/gnd/4028557-1,https://www.geonames.org/2895044
7729,22,Leipzig,https://d-nb.info/gnd/4035206-7,https://www.geonames.org/2879139
7730,259,Bad Bocklet,https://d-nb.info/gnd/4087853-3,https://www.geonames.org/2953540
7730,236,Bamberg,https://d-nb.info/gnd/2005630-8,https://www.geonames.org/2952984
7730,1370,Stuttgart,https://d-nb.info/gnd/4058282-6,https://www.geonames.org/2825297
7731,60,Braunschweig,https://d-nb.info/gnd/42808-5,https://www.geonames.org/2945024
7731,12,Jena,https://d-nb.info/gnd/4028557-1,https://www.geonames.org/2895044
7732,236,Bamberg,https://d-nb.info/gnd/2005630-8,https://www.geonames.org/2952984
7732,12,Jena,https://d-nb.info/gnd/4028557-1,https://www.geonames.org/2895044
7732,58,Weimar,https://d-nb.info/gnd/4065105-8,https://www.geonames.org/2812482
7733,12,Jena,https://d-nb.info/gnd/4028557-1,https://www.geonames.org/2895044
7734,15,Berlin,https://d-nb.info/gnd/2004272-3,https://www.geonames.org/2950159
7735,236,Bamberg,https://d-nb.info/gnd/2005630-8,https://www.geonames.org/2952984
7735,15,Berlin,https://d-nb.info/gnd/2004272-3,https://www.geonames.org/2950159
7735,4958,Freiberg,https://d-nb.info/gnd/4018266-6,https://www.geonames.org/2925192
7735,12,Jena,https://d-nb.info/gnd/4028557-1,https://www.geonames.org/2895044
7736,15,Berlin,https://d-nb.info/gnd/2004272-3,https://www.geonames.org/2950159
7736,58,Weimar,https://d-nb.info/gnd/4065105-8,https://www.geonames.org/2812482
7737,15,Berlin,https://d-nb.info/gnd/2004272-3,https://www.geonames.org/2950159
7737,12,Jena,https://d-nb.info/gnd/4028557-1,https://www.geonames.org/2895044
7740,58,Weimar,https://d-nb.info/gnd/4065105-8,https://www.geonames.org/2812482
7741,15,Berlin,https://d-nb.info/gnd/2004272-3,https://www.geonames.org/2950159
7742,15,Berlin,https://d-nb.info/gnd/2004272-3,https://www.geonames.org/2950159
7742,12,Jena,https://d-nb.info/gnd/4028557-1,https://www.geonames.org/2895044
7744,4331,Bad Lauchstädt,https://d-nb.info/gnd/4034704-7,https://www.geonames.org/2953412
7744,15,Berlin,https://d-nb.info/gnd/2004272-3,https://www.geonames.org/2950159
7744,12,Jena,https://d-nb.info/gnd/4028557-1,https://www.geonames.org/2895044
7744,58,Weimar,https://d-nb.info/gnd/4065105-8,https://www.geonames.org/2812482
7745,12,Jena,https://d-nb.info/gnd/4028557-1,https://www.geonames.org/2895044
7746,4331,Bad Lauchstädt,https://d-nb.info/gnd/4034704-7,https://www.geonames.org/2953412
7746,1873,Bad Pyrmont,https://d-nb.info/gnd/4047920-1,
