letter_id,Date,Sender,Recipient,Place of Dispatch,Place of Destination,Dispatch_GeoNames,Destination_GeoNames,Dispatch_GND,Destination_GND,Date_When,Date_Text,Date_NotBefore,Date_NotAfter,Note,link
15999,April/Mai 1795,Johann Gottlieb Fichte,Jens Baggesen,Jena,Zürich,https://www.geonames.org/2895044,https://www.geonames.org/2657896,https://d-nb.info/gnd/4028557-1,https://d-nb.info/gnd/4068038-1,1795-04-01,April/Mai 1795,,,,https://briefe-der-romantik.de/letters/view/15999?left=text
16000,Ende April 1795,Johann Gottlieb Fichte,Johann Franz Jakob Brechtel,Jena,Unbekannt,https://www.geonames.org/2895044,,https://d-nb.info/gnd/4028557-1,,1795-04-21,Ende April 1795,,,,https://briefe-der-romantik.de/letters/view/16000?left=text
16001,Mitte/Ende April 1795,Johann Gottlieb Fichte,Karl Leonhard Reinhold,Jena,Kiel,https://www.geonames.org/2895044,https://www.geonames.org/2891122,https://d-nb.info/gnd/4028557-1,https://d-nb.info/gnd/4030481-4,1795-04-11,Mitte/Ende April 1795,,,,https://briefe-der-romantik.de/letters/view/16001?left=text
16002,"Dienstag, 28. April 1795",Johann Gottlieb Fichte,Karl Leonhard Reinhold,Jena,Kiel,https://www.geonames.org/2895044,https://www.geonames.org/2891122,https://d-nb.info/gnd/4028557-1,https://d-nb.info/gnd/4030481-4,1795-04-28,1795-04-28,,,,https://briefe-der-romantik.de/letters/view/16002?left=text
16003,Anfang Mai 1795,Johanna Fichte,Johann Heinrich Rahn,Oßmannstedt,Zürich,https://www.geonames.org/2856837,https://www.geonames.org/2657896,https://d-nb.info/gnd/4640284-6,https://d-nb.info/gnd/4068038-1,1795-05-01,Anfang Mai 1795,,,,https://briefe-der-romantik.de/letters/view/16003?left=text
16004,"Freitag,  8. Mai 1795",Johann Gottlieb Fichte,Johann Caspar Lavater,Oßmannstedt,Zürich,https://www.geonames.org/2856837,https://www.geonames.org/2657896,https://d-nb.info/gnd/4640284-6,https://d-nb.info/gnd/4068038-1,1795-05-08,1795-05-08,,,,https://briefe-der-romantik.de/letters/view/16004?left=text
16005,"Freitag,  8. Mai 1795",Johann Gottlieb Fichte,Johann Friedrich von Cotta,Oßmannstedt,Leipzig,https://www.geonames.org/2856837,https://www.geonames.org/2879139,https://d-nb.info/gnd/4640284-6,https://d-nb.info/gnd/4035206-7,1795-05-08,1795-05-08,,,,https://briefe-der-romantik.de/letters/view/16005?left=text
16006,"Samstag, 16. Mai 1795",Johann Christian Gottlieb Schaumann,Johann Gottlieb Fichte,Gießen,Oßmannstedt,https://www.geonames.org/2920512,https://www.geonames.org/2856837,https://d-nb.info/gnd/4020989-1,https://d-nb.info/gnd/4640284-6,1795-05-16,1795-05-16,,,,https://briefe-der-romantik.de/letters/view/16006?left=text
16007,"Mittwoch, 10. Juni 1795",Johann Heinrich Voigt,Johann Gottlieb Fichte,Jena,Oßmannstedt,https://www.geonames.org/2895044,https://www.geonames.org/2856837,https://d-nb.info/gnd/4028557-1,https://d-nb.info/gnd/4640284-6,1795-06-10,1795-06-10,,,,https://briefe-der-romantik.de/letters/view/16007?left=text
16008,Mitte Juni 1795,Karl Leonhard Reinhold,Johann Gottlieb Fichte,Kiel,Oßmannstedt,https://www.geonames.org/2891122,https://www.geonames.org/2856837,https://d-nb.info/gnd/4030481-4,https://d-nb.info/gnd/4640284-6,1795-06-11,Mitte Juni 1795,,,,https://briefe-der-romantik.de/letters/view/16008?left=text
16009,"Samstag, 20. Juni 1795",Friedrich Schiller,Johann Gottlieb Fichte,Jena,Oßmannstedt,https://www.geonames.org/2895044,https://www.geonames.org/2856837,https://d-nb.info/gnd/4028557-1,https://d-nb.info/gnd/4640284-6,1795-06-20,1795-06-20,,,,https://briefe-der-romantik.de/letters/view/16009?left=text
16010,"Sonntag, 21. Juni 1795",Johann Gottlieb Fichte,Friedrich Schiller,Oßmannstedt,Jena,https://www.geonames.org/2856837,https://www.geonames.org/2895044,https://d-nb.info/gnd/4640284-6,https://d-nb.info/gnd/4028557-1,1795-06-21,1795-06-21,,,,https://briefe-der-romantik.de/letters/view/16010?left=text
16011,"Montag, 22. Juni 1795",Johann Gottlieb Fichte,Johann Heinrich Voigt,Oßmannstedt,Jena,https://www.geonames.org/2856837,https://www.geonames.org/2895044,https://d-nb.info/gnd/4640284-6,https://d-nb.info/gnd/4028557-1,1795-06-22,1795-06-22,,,,https://briefe-der-romantik.de/letters/view/16011?left=text
16012,"Montag, 22. Juni 1795",Johann Gottlieb Fichte,Johann Friedrich von Cotta,Oßmannstedt,Tübingen,https://www.geonames.org/2856837,https://www.geonames.org/2820860,https://d-nb.info/gnd/4640284-6,https://d-nb.info/gnd/4061147-4,1795-06-22,1795-06-22,,,,https://briefe-der-romantik.de/letters/view/16012?left=text
16013,"Montag, 22. Juni 1795",Johann Gottlieb Fichte,Friedrich Schiller,Oßmannstedt,Jena,https://www.geonames.org/2856837,https://www.geonames.org/2895044,https://d-nb.info/gnd/4640284-6,https://d-nb.info/gnd/4028557-1,1795-06-22,1795-06-22,,,,https://briefe-der-romantik.de/letters/view/16013?left=text
16014,"Mittwoch, 24. Juni 1795",Friedrich Schiller,Johann Gottlieb Fichte,Jena,Oßmannstedt,https://www.geonames.org/2895044,https://www.geonames.org/2856837,https://d-nb.info/gnd/4028557-1,https://d-nb.info/gnd/4640284-6,1795-06-24,1795-06-24,,,,https://briefe-der-romantik.de/letters/view/16014?left=text
16015,"Samstag, 27. Juni 1795",Johann Gottlieb Fichte,Friedrich Schiller,Oßmannstedt,Jena,https://www.geonames.org/2856837,https://www.geonames.org/2895044,https://d-nb.info/gnd/4640284-6,https://d-nb.info/gnd/4028557-1,1795-06-27,1795-06-27,,,,https://briefe-der-romantik.de/letters/view/16015?left=text
16016,Ende Juni/Anfang Juli 1795,Johanna Fichte,Charlotte von Schiller,Oßmannstedt,Jena,https://www.geonames.org/2856837,https://www.geonames.org/2895044,https://d-nb.info/gnd/4640284-6,https://d-nb.info/gnd/4028557-1,1795-06-21,Ende Juni/Anfang Juli 1795,,,,https://briefe-der-romantik.de/letters/view/16016?left=text
16017,"Donnerstag,  2. Juli 1795",Johann Gottlieb Fichte,Karl Leonhard Reinhold,Oßmannstedt,Kiel,https://www.geonames.org/2856837,https://www.geonames.org/2891122,https://d-nb.info/gnd/4640284-6,https://d-nb.info/gnd/4030481-4,1795-07-02,1795-07-02,,,,https://briefe-der-romantik.de/letters/view/16017?left=text
16018,"Freitag,  3. Juli 1795",Johanna Fichte,Anna Barbara Rahn,Jena,Zürich,https://www.geonames.org/2895044,https://www.geonames.org/2657896,https://d-nb.info/gnd/4028557-1,https://d-nb.info/gnd/4068038-1,1795-07-03,1795-07-03,,,,https://briefe-der-romantik.de/letters/view/16018?left=text
16019,Sommer oder Herbst 1795,Johann Gottlieb Fichte,Unbekannt,Oßmannstedt,Livland,https://www.geonames.org/2856837,https://www.geonames.org/457850,https://d-nb.info/gnd/4640284-6,,1795-06-21,Sommer oder Herbst 1795,,,,https://briefe-der-romantik.de/letters/view/16019?left=text
16020,"Mittwoch, 22. Juli 1795",Johann Caspar Lavater,Johann Gottlieb Fichte,Zürich,Oßmannstedt,https://www.geonames.org/2657896,https://www.geonames.org/2856837,https://d-nb.info/gnd/4068038-1,https://d-nb.info/gnd/4640284-6,1795-07-22,1795-07-22,,,,https://briefe-der-romantik.de/letters/view/16020?left=text
16021,Ende Juli/Anfang August 1795,Johann Gottlieb Fichte,Adolf Henryk Ferdynand Troschel,Oßmannstedt,Danzig (Gdańsk),https://www.geonames.org/2856837,https://www.geonames.org/3099434,https://d-nb.info/gnd/4640284-6,https://d-nb.info/gnd/15739-9,1795-07-21,Ende Juli/Anfang August 1795,,,,https://briefe-der-romantik.de/letters/view/16021?left=text
16022,2. oder 3. August 1795,Johann Gottlieb Fichte,Friedrich Schiller,Oßmannstedt,Jena,https://www.geonames.org/2856837,https://www.geonames.org/2895044,https://d-nb.info/gnd/4640284-6,https://d-nb.info/gnd/4028557-1,1795-08-02,2. oder 3. August 1795,,,,https://briefe-der-romantik.de/letters/view/16022?left=text
16023,"Montag,  3. August 1795",Johann Gottlieb Fichte,Gottlieb Hufeland,Oßmannstedt,Jena,https://www.geonames.org/2856837,https://www.geonames.org/2895044,https://d-nb.info/gnd/4640284-6,https://d-nb.info/gnd/4028557-1,1795-08-03,1795-08-03,,,,https://briefe-der-romantik.de/letters/view/16023?left=text
16024,3./4. August 1795,Friedrich Schiller,Johann Gottlieb Fichte,Jena,Oßmannstedt,https://www.geonames.org/2895044,https://www.geonames.org/2856837,https://d-nb.info/gnd/4028557-1,https://d-nb.info/gnd/4640284-6,1795-08-03,3./4. August 1795,,,,https://briefe-der-romantik.de/letters/view/16024?left=text
16025,"Sonntag,  9. August 1795",Karl Leonhard Reinhold,Johann Gottlieb Fichte,Kiel,Oßmannstedt,https://www.geonames.org/2891122,https://www.geonames.org/2856837,https://d-nb.info/gnd/4030481-4,https://d-nb.info/gnd/4640284-6,1795-08-09,1795-08-09,,,,https://briefe-der-romantik.de/letters/view/16025?left=text
16026,August 1795,Johanna Fichte,Johann Gottlieb Fichte,Jena,Oßmannstedt,https://www.geonames.org/2895044,https://www.geonames.org/2856837,https://d-nb.info/gnd/4028557-1,https://d-nb.info/gnd/4640284-6,1795-08-01,August 1795,,,,https://briefe-der-romantik.de/letters/view/16026?left=text
16027,August 1795,Johann Gottlieb Fichte,Maria Christiana Kobe von Koppenfels,Oßmannstedt,Weimar,https://www.geonames.org/2856837,https://www.geonames.org/2812482,https://d-nb.info/gnd/4640284-6,https://d-nb.info/gnd/4065105-8,1795-08-01,August 1795,,,,https://briefe-der-romantik.de/letters/view/16027?left=text
16028,August 1795,Johann Gottlieb Fichte,Jens Baggesen,Oßmannstedt,Augustenborg,https://www.geonames.org/2856837,https://www.geonames.org/2624439,https://d-nb.info/gnd/4640284-6,,1795-08-01,August 1795,,,,https://briefe-der-romantik.de/letters/view/16028?left=text
16029,August 1795,Maria Christiana Kobe von Koppenfels,Johann Gottlieb Fichte,Weimar,Oßmannstedt,https://www.geonames.org/2812482,https://www.geonames.org/2856837,https://d-nb.info/gnd/4065105-8,https://d-nb.info/gnd/4640284-6,1795-08-01,August 1795,,,,https://briefe-der-romantik.de/letters/view/16029?left=text
16030,August 1795,Johann Gottlieb Fichte,Johanna Fichte,Oßmannstedt,Jena,https://www.geonames.org/2856837,https://www.geonames.org/2895044,https://d-nb.info/gnd/4640284-6,https://d-nb.info/gnd/4028557-1,1795-08-01,August 1795,,,,https://briefe-der-romantik.de/letters/view/16030?left=text
16031,Mitte August 1795,Johanna Fichte,Johann Gottlieb Fichte,Jena,Oßmannstedt,https://www.geonames.org/2895044,https://www.geonames.org/2856837,https://d-nb.info/gnd/4028557-1,https://d-nb.info/gnd/4640284-6,1795-08-11,Mitte August 1795,,,,https://briefe-der-romantik.de/letters/view/16031?left=text
16032,Mitte August 1795,Johanna Fichte,Johann Gottlieb Fichte,Jena,Oßmannstedt,https://www.geonames.org/2895044,https://www.geonames.org/2856837,https://d-nb.info/gnd/4028557-1,https://d-nb.info/gnd/4640284-6,1795-08-11,Mitte August 1795,,,,https://briefe-der-romantik.de/letters/view/16032?left=text
16033,19./20. August 1795,Johann Gottlieb Fichte,Johanna Fichte,Oßmannstedt,Jena,https://www.geonames.org/2856837,https://www.geonames.org/2895044,https://d-nb.info/gnd/4640284-6,https://d-nb.info/gnd/4028557-1,1795-08-19,19./20. August 1795,,,,https://briefe-der-romantik.de/letters/view/16033?left=text
16034,"Donnerstag, 27. August 1795",Johann Gottlieb Fichte,Johanna Fichte,Oßmannstedt,Jena,https://www.geonames.org/2856837,https://www.geonames.org/2895044,https://d-nb.info/gnd/4640284-6,https://d-nb.info/gnd/4028557-1,1795-08-27,1795-08-27,,,,https://briefe-der-romantik.de/letters/view/16034?left=text
16035,"Freitag, 28. August 1795",Johann Gottlieb Fichte,Christian Gottlob Voigt,Weimar,Weimar,https://www.geonames.org/2812482,https://www.geonames.org/2812482,https://d-nb.info/gnd/4065105-8,https://d-nb.info/gnd/4065105-8,1795-08-28,1795-08-28,,,,https://briefe-der-romantik.de/letters/view/16035?left=text
16036,"Samstag, 29. August 1795",Johann Gottlieb Fichte,Karl Leonhard Reinhold,Oßmannstedt,Kiel,https://www.geonames.org/2856837,https://www.geonames.org/2891122,https://d-nb.info/gnd/4640284-6,https://d-nb.info/gnd/4030481-4,1795-08-29,1795-08-29,,,,https://briefe-der-romantik.de/letters/view/16036?left=text
16037,"Samstag, 29. August 1795",Johann Gottlieb Fichte,Johanna Fichte,Oßmannstedt,Jena,https://www.geonames.org/2856837,https://www.geonames.org/2895044,https://d-nb.info/gnd/4640284-6,https://d-nb.info/gnd/4028557-1,1795-08-29,1795-08-29,,,,https://briefe-der-romantik.de/letters/view/16037?left=text
16038,"Sonntag, 30. August 1795",Johann Gottlieb Fichte,Friedrich Heinrich Jacobi,Oßmannstedt,Altona,https://www.geonames.org/2856837,https://www.geonames.org/2911296,https://d-nb.info/gnd/4640284-6,https://d-nb.info/gnd/2048384-3,1795-08-30,1795-08-30,,,,https://briefe-der-romantik.de/letters/view/16038?left=text
16039,1. oder 2. September 1795,Johanna Fichte,Johann Gottlieb Fichte,Jena,Oßmannstedt,https://www.geonames.org/2895044,https://www.geonames.org/2856837,https://d-nb.info/gnd/4028557-1,https://d-nb.info/gnd/4640284-6,1795-09-01,1. oder 2. September 1795,,,,https://briefe-der-romantik.de/letters/view/16039?left=text
16040,"Mittwoch,  2. September 1795",Johann Gottlieb Fichte,Johanna Fichte,Oßmannstedt,Jena,https://www.geonames.org/2856837,https://www.geonames.org/2895044,https://d-nb.info/gnd/4640284-6,https://d-nb.info/gnd/4028557-1,1795-09-02,1795-09-02,,,,https://briefe-der-romantik.de/letters/view/16040?left=text
16041,"Mittwoch,  2. September 1795",Johann Gottlieb Fichte,Johann Caspar Lavater,Oßmannstedt,Zürich,https://www.geonames.org/2856837,https://www.geonames.org/2657896,https://d-nb.info/gnd/4640284-6,https://d-nb.info/gnd/4068038-1,1795-09-02,1795-09-02,,,,https://briefe-der-romantik.de/letters/view/16041?left=text
16042,"Mittwoch,  2. September 1795",Johann Gottlieb Fichte,Jacob Hermann Obereit,Oßmannstedt,Jena,https://www.geonames.org/2856837,https://www.geonames.org/2895044,https://d-nb.info/gnd/4640284-6,https://d-nb.info/gnd/4028557-1,1795-09-02,1795-09-02,,,,https://briefe-der-romantik.de/letters/view/16042?left=text
16043,"Mittwoch,  2. September 1795",Johanna Fichte,Johann Caspar Lavater,Jena,Zürich,https://www.geonames.org/2895044,https://www.geonames.org/2657896,https://d-nb.info/gnd/4028557-1,https://d-nb.info/gnd/4068038-1,1795-09-02,1795-09-02,,,,https://briefe-der-romantik.de/letters/view/16043?left=text
16044,Sommer 1795,Johann Gottlieb Fichte,Johanna Fichte,Oßmannstedt,Jena,https://www.geonames.org/2856837,https://www.geonames.org/2895044,https://d-nb.info/gnd/4640284-6,https://d-nb.info/gnd/4028557-1,1795-06-21,Sommer 1795,,,,https://briefe-der-romantik.de/letters/view/16044?left=text
16045,Sommer 1795,Johann Gottlieb Fichte,Johanna Fichte,Oßmannstedt,Jena,https://www.geonames.org/2856837,https://www.geonames.org/2895044,https://d-nb.info/gnd/4640284-6,https://d-nb.info/gnd/4028557-1,1795-06-21,Sommer 1795,,,,https://briefe-der-romantik.de/letters/view/16045?left=text
16046,Sommer 1795,Theodor von Schön,Johann Gottlieb Fichte,Tapiau,Oßmannstedt,https://www.geonames.org/557710,https://www.geonames.org/2856837,,https://d-nb.info/gnd/4640284-6,1795-06-21,Sommer 1795,,,,https://briefe-der-romantik.de/letters/view/16046?left=text
16047,"Samstag, 12. September 1795",Johann Caspar Lavater,Johann Gottlieb Fichte,Zürich,Oßmannstedt,https://www.geonames.org/2657896,https://www.geonames.org/2856837,https://d-nb.info/gnd/4068038-1,https://d-nb.info/gnd/4640284-6,1795-09-12,1795-09-12,,,,https://briefe-der-romantik.de/letters/view/16047?left=text
16048,"Samstag, 19. September 1795",Johann Gottlieb Fichte,Karl Ludwig von Woltmann,Oßmannstedt,Jena,https://www.geonames.org/2856837,https://www.geonames.org/2895044,https://d-nb.info/gnd/4640284-6,https://d-nb.info/gnd/4028557-1,1795-09-19,1795-09-19,,,,https://briefe-der-romantik.de/letters/view/16048?left=text
16049,September 1795,Adolf Henryk Ferdynand Troschel,Johann Gottlieb Fichte,Danzig (Gdańsk),Oßmannstedt,https://www.geonames.org/3099434,https://www.geonames.org/2856837,https://d-nb.info/gnd/15739-9,https://d-nb.info/gnd/4640284-6,1795-09-01,September 1795,,,,https://briefe-der-romantik.de/letters/view/16049?left=text
16050,September 1795,Johann Gottlieb Fichte,Theodor von Schön,Oßmannstedt,Tapiau,https://www.geonames.org/2856837,https://www.geonames.org/557710,https://d-nb.info/gnd/4640284-6,,1795-09-01,September 1795,,,,https://briefe-der-romantik.de/letters/view/16050?left=text
16051,September 1795,Jacob Hermann Obereit,Johann Gottlieb Fichte,Jena,Oßmannstedt,https://www.geonames.org/2895044,https://www.geonames.org/2856837,https://d-nb.info/gnd/4028557-1,https://d-nb.info/gnd/4640284-6,1795-09-01,September 1795,,,,https://briefe-der-romantik.de/letters/view/16051?left=text
16052,Sommer 1795,Johanna Fichte,Johann Smidt,Jena,Jena,https://www.geonames.org/2895044,https://www.geonames.org/2895044,https://d-nb.info/gnd/4028557-1,https://d-nb.info/gnd/4028557-1,1795-06-21,Sommer 1795,,,,https://briefe-der-romantik.de/letters/view/16052?left=text
16053,"Sonntag, 27. September 1795",Johann Gottlieb Fichte,Johanna Fichte,Oßmannstedt,Jena,https://www.geonames.org/2856837,https://www.geonames.org/2895044,https://d-nb.info/gnd/4640284-6,https://d-nb.info/gnd/4028557-1,1795-09-27,1795-09-27,,,,https://briefe-der-romantik.de/letters/view/16053?left=text
16054,29. oder 30. September 1795,Johanna Fichte,Johann Gottlieb Fichte,Jena,Oßmannstedt,https://www.geonames.org/2895044,https://www.geonames.org/2856837,https://d-nb.info/gnd/4028557-1,https://d-nb.info/gnd/4640284-6,1795-09-29,29. oder 30. September 1795,,,,https://briefe-der-romantik.de/letters/view/16054?left=text
16055,"Mittwoch, 30. September 1795",Johann Gottlieb Fichte,Johanna Fichte,Oßmannstedt,Jena,https://www.geonames.org/2856837,https://www.geonames.org/2895044,https://d-nb.info/gnd/4640284-6,https://d-nb.info/gnd/4028557-1,1795-09-30,1795-09-30,,,,https://briefe-der-romantik.de/letters/view/16055?left=text
16056,"Donnerstag,  1. Oktober 1795",Johann Friedrich Herbart,Johann Gottlieb Fichte,Oldenburg (Oldenburg),Jena,https://www.geonames.org/2857458,https://www.geonames.org/2895044,https://d-nb.info/gnd/4043457-6,https://d-nb.info/gnd/4028557-1,1795-10-01,1795-10-01,,,,https://briefe-der-romantik.de/letters/view/16056?left=text
16057,"Freitag,  9. Oktober 1795",Johanna Fichte,Johann Heinrich Rahn,Jena,Zürich,https://www.geonames.org/2895044,https://www.geonames.org/2657896,https://d-nb.info/gnd/4028557-1,https://d-nb.info/gnd/4068038-1,1795-10-09,1795-10-09,,,,https://briefe-der-romantik.de/letters/view/16057?left=text
16058,"Samstag, 10. Oktober 1795",Johann Gottlieb Fichte,Justus Christian Hennings,Jena,Jena,https://www.geonames.org/2895044,https://www.geonames.org/2895044,https://d-nb.info/gnd/4028557-1,https://d-nb.info/gnd/4028557-1,1795-10-10,1795-10-10,,,,https://briefe-der-romantik.de/letters/view/16058?left=text
16059,"Samstag, 10. Oktober 1795",Johann Gottlieb Fichte,Christian Gottlob Voigt,Jena,Weimar,https://www.geonames.org/2895044,https://www.geonames.org/2812482,https://d-nb.info/gnd/4028557-1,https://d-nb.info/gnd/4065105-8,1795-10-10,1795-10-10,,,,https://briefe-der-romantik.de/letters/view/16059?left=text
16060,"Samstag, 10. Oktober 1795",Christian Gottfried Gruner,Johann Gottlieb Fichte,Jena,Jena,https://www.geonames.org/2895044,https://www.geonames.org/2895044,https://d-nb.info/gnd/4028557-1,https://d-nb.info/gnd/4028557-1,1795-10-10,1795-10-10,,,,https://briefe-der-romantik.de/letters/view/16060?left=text
16061,"Dienstag, 13. Oktober 1795",Johann Gottlieb Fichte,Christian Gottfried Gruner,Jena,Jena,https://www.geonames.org/2895044,https://www.geonames.org/2895044,https://d-nb.info/gnd/4028557-1,https://d-nb.info/gnd/4028557-1,1795-10-13,1795-10-13,,,,https://briefe-der-romantik.de/letters/view/16061?left=text
16062,"Montag, 26. Oktober 1795",Johann Gottlieb Fichte,Johanna Fichte,Jena,Jena,https://www.geonames.org/2895044,https://www.geonames.org/2895044,https://d-nb.info/gnd/4028557-1,https://d-nb.info/gnd/4028557-1,1795-10-26,1795-10-26,,,,https://briefe-der-romantik.de/letters/view/16062?left=text
16063,Anfang November 1795,Samuel Gotthelf Fichte,Johann Gottlieb Fichte,Rammenau,Jena,https://www.geonames.org/2850648,https://www.geonames.org/2895044,https://d-nb.info/gnd/4368618-7,https://d-nb.info/gnd/4028557-1,1795-11-01,Anfang November 1795,,,,https://briefe-der-romantik.de/letters/view/16063?left=text
16064,Anfang November 1795,Samuel Gotthelf Fichte,Johanna Fichte,Rammenau,Jena,https://www.geonames.org/2850648,https://www.geonames.org/2895044,https://d-nb.info/gnd/4368618-7,https://d-nb.info/gnd/4028557-1,1795-11-01,Anfang November 1795,,,,https://briefe-der-romantik.de/letters/view/16064?left=text
16065,"Sonntag,  8. November 1795",Johann Gottlieb Fichte,Christian Gottlob Voigt,Jena,Weimar,https://www.geonames.org/2895044,https://www.geonames.org/2812482,https://d-nb.info/gnd/4028557-1,https://d-nb.info/gnd/4065105-8,1795-11-08,1795-11-08,,,,https://briefe-der-romantik.de/letters/view/16065?left=text
16066,"Sonntag,  8. November 1795",Christian Gottlob Voigt,Johann Gottlieb Fichte,Weimar,Jena,https://www.geonames.org/2812482,https://www.geonames.org/2895044,https://d-nb.info/gnd/4065105-8,https://d-nb.info/gnd/4028557-1,1795-11-08,1795-11-08,,,,https://briefe-der-romantik.de/letters/view/16066?left=text
16067,"Samstag, 14. November 1795",Johann Gottlieb Fichte,Samuel Gotthelf Fichte,Jena,Rammenau,https://www.geonames.org/2895044,https://www.geonames.org/2850648,https://d-nb.info/gnd/4028557-1,https://d-nb.info/gnd/4368618-7,1795-11-14,1795-11-14,,,,https://briefe-der-romantik.de/letters/view/16067?left=text
16068,"Samstag, 14. November 1795",Johanna Fichte,Samuel Gotthelf Fichte,Jena,Rammenau,https://www.geonames.org/2895044,https://www.geonames.org/2850648,https://d-nb.info/gnd/4028557-1,https://d-nb.info/gnd/4368618-7,1795-11-14,1795-11-14,,,,https://briefe-der-romantik.de/letters/view/16068?left=text
16069,"Sonntag, 15. November 1795",Johann Gottlieb Fichte,Johann Friedrich von Cotta,Jena,Tübingen,https://www.geonames.org/2895044,https://www.geonames.org/2820860,https://d-nb.info/gnd/4028557-1,https://d-nb.info/gnd/4061147-4,1795-11-15,1795-11-15,,,,https://briefe-der-romantik.de/letters/view/16069?left=text
16070,"Donnerstag, 24. Dezember 1795",Friedrich Heinrich Jacobi,Johann Gottlieb Fichte,Tremsbüttel,Jena,https://www.geonames.org/2821342,https://www.geonames.org/2895044,,https://d-nb.info/gnd/4028557-1,1795-12-24,1795-12-24,,,,https://briefe-der-romantik.de/letters/view/16070?left=text
16071,Dezember 1795,Karl Leonhard Reinhold,Johann Gottlieb Fichte,Kiel,Jena,https://www.geonames.org/2891122,https://www.geonames.org/2895044,https://d-nb.info/gnd/4030481-4,https://d-nb.info/gnd/4028557-1,1795-12-01,Dezember 1795,,,,https://briefe-der-romantik.de/letters/view/16071?left=text
16072,"Freitag,  8. Januar 1796",Johann Gottlieb Fichte,Carl August Böttiger,Jena,Weimar,https://www.geonames.org/2895044,https://www.geonames.org/2812482,https://d-nb.info/gnd/4028557-1,https://d-nb.info/gnd/4065105-8,1796-01-08,1796-01-08,,,,https://briefe-der-romantik.de/letters/view/16072?left=text
16073,"Sonntag, 24. Januar 1796",Johann Gottlieb Fichte,Christian Gottlob Voigt,Jena,Weimar,https://www.geonames.org/2895044,https://www.geonames.org/2812482,https://d-nb.info/gnd/4028557-1,https://d-nb.info/gnd/4065105-8,1796-01-24,1796-01-24,,,,https://briefe-der-romantik.de/letters/view/16073?left=text
16074,1796,Johann Gottlieb Fichte,Friedrich August Wolf,Jena,Halle (Saale),https://www.geonames.org/2895044,https://www.geonames.org/2911522,https://d-nb.info/gnd/4028557-1,https://d-nb.info/gnd/4023025-9,1796-01-01,1796,,,,https://briefe-der-romantik.de/letters/view/16074?left=text
16075,"Mittwoch,  3. Februar 1796",Johann Heinrich Rahn,Johanna Fichte,Zürich,Jena,https://www.geonames.org/2657896,https://www.geonames.org/2895044,https://d-nb.info/gnd/4068038-1,https://d-nb.info/gnd/4028557-1,1796-02-03,1796-02-03,,,,https://briefe-der-romantik.de/letters/view/16075?left=text
16076,"Freitag, 19. Februar 1796",Johann Gottlieb Fichte,Christian Gottfried Gruner,Jena,Jena,https://www.geonames.org/2895044,https://www.geonames.org/2895044,https://d-nb.info/gnd/4028557-1,https://d-nb.info/gnd/4028557-1,1796-02-19,1796-02-19,,,,https://briefe-der-romantik.de/letters/view/16076?left=text
16077,Februar/März 1796,Johann Friedrich Reichardt,Johann Gottlieb Fichte,Giebichenstein,Jena,https://www.geonames.org/2920649,https://www.geonames.org/2895044,https://d-nb.info/gnd/5026901-X,https://d-nb.info/gnd/4028557-1,1796-02-01,Februar/März 1796,,,,https://briefe-der-romantik.de/letters/view/16077?left=text
16078,"Montag, 14. März 1796",Johann Gottlieb Fichte,Johann Caspar Lavater,Jena,Zürich,https://www.geonames.org/2895044,https://www.geonames.org/2657896,https://d-nb.info/gnd/4028557-1,https://d-nb.info/gnd/4068038-1,1796-03-14,1796-03-14,,,,https://briefe-der-romantik.de/letters/view/16078?left=text
16079,"Mittwoch, 23. März 1796",Johann Gottlieb Fichte,Johann Friedrich Reichardt,Jena,Giebichenstein,https://www.geonames.org/2895044,https://www.geonames.org/2920649,https://d-nb.info/gnd/4028557-1,https://d-nb.info/gnd/5026901-X,1796-03-23,1796-03-23,,,,https://briefe-der-romantik.de/letters/view/16079?left=text
16080,Frühjahr 1796,Johann Gottlieb Fichte,Unbekannt,Jena,Zürich,https://www.geonames.org/2895044,https://www.geonames.org/2657896,https://d-nb.info/gnd/4028557-1,https://d-nb.info/gnd/4068038-1,1796-03-19,Frühjahr 1796,,,,https://briefe-der-romantik.de/letters/view/16080?left=text
16081,"Dienstag, 26. April 1796",Johann Gottlieb Fichte,Friedrich Heinrich Jacobi,Jena,Eutin,https://www.geonames.org/2895044,https://www.geonames.org/2928381,https://d-nb.info/gnd/4028557-1,https://d-nb.info/gnd/4015796-9,1796-04-26,1796-04-26,,,,https://briefe-der-romantik.de/letters/view/16081?left=text
16082,"Samstag, 21. Mai 1796",Karl Leonhard Reinhold,Johann Gottlieb Fichte,Kiel,Jena,https://www.geonames.org/2891122,https://www.geonames.org/2895044,https://d-nb.info/gnd/4030481-4,https://d-nb.info/gnd/4028557-1,1796-05-21,1796-05-21,,,,https://briefe-der-romantik.de/letters/view/16082?left=text
16083,Mai 1796,Johann Gottfried Ebel,Johann Gottlieb Fichte,Frankfurt am Main,Jena,https://www.geonames.org/2925533,https://www.geonames.org/2895044,https://d-nb.info/gnd/4018118-2,https://d-nb.info/gnd/4028557-1,1796-05-01,Mai 1796,,,,https://briefe-der-romantik.de/letters/view/16083?left=text
